VTO_name	VTO_id
Paraheminodus laticephalus	VTO_0072510
Peristedion antillarum	VTO_0072511
Peristedion unicuspis	VTO_0072512
Peristedion amblygenys	VTO_0072513
Peristedion crustosum	VTO_0072514
Peristedion riversandersoni	VTO_0072515
Peristedion paucibarbiger	VTO_0072516
Peristedion longispatha	VTO_0072517
Peristedion thompsoni	VTO_0072518
Peristedion altipinne	VTO_0072519
Telmatobius huayra	VTO_0007736
Telmatobius sanborni	VTO_0007737
Telmatobius dankoi	VTO_0007730
Telmatobius espadai	VTO_0007731
Pleurosicya spongicola	VTO_0078776
Pleurosicya larsonae	VTO_0078777
Pleurosicya carolinensis	VTO_0078774
Pleurosicya boldinghi	VTO_0078775
Pleurosicya fringilla	VTO_0078772
Excidobates condor	VTO_0006066
Pleurosicya sinaia	VTO_0078770
Pleurosicya annandalei	VTO_0078778
Pleurosicya bilobata	VTO_0078779
Potamogalidae	VTO_9020088
Caribosiren turneri	VTO_9020089
Hyporhamphus yuri	VTO_0070918
Hyporhamphus taiwanensis	VTO_0070919
Archotosaurus	VTO_9020080
Hyporhamphus improvisus	VTO_0070913
Claudiosaurus germaini	VTO_9020082
Paradaphoenus	VTO_9020083
Hyporhamphus balinensis	VTO_0070916
Moropus merriami	VTO_9020085
Centetinae	VTO_9020086
Hyporhamphus mexicanus	VTO_0070915
Loxodontini	VTO_9013536
Sinanodelphis izumidaensis	VTO_9013537
Elephantinae	VTO_9013534
Oreolagus colteri	VTO_9013535
Oreodontoides oregonensis	VTO_9013532
Terrapene canaliculata	VTO_9028658
Oreolagus wallacei	VTO_9013530
Paratetralophodon	VTO_9013531
Angustidens excultus	VTO_9028655
Attenborosaurus	VTO_9028654
Wanglia	VTO_9028657
Wangliidae	VTO_9028656
Kronosaurus queenslandicus	VTO_9028651
Galanarla	VTO_9028650
Trinacromerum bentonianum	VTO_9028653
Attenborosaurus conybeari	VTO_9028652
Neoproscinetes	VTO_9021933
Alphadon wilsoni	VTO_9021932
Alphadon sahnii	VTO_9021931
Caseamorpha	VTO_9021930
Alphadon perexiguus	VTO_9021937
Brembodontidae	VTO_9021936
Tepexichthys	VTO_9021935
Alphagaulus douglassi	VTO_9021934
Talismania brachycephala	VTO_0080128
Talismania mekistonema	VTO_0080129
Leptoderma macrops	VTO_0080121
Circotherium sivalense	VTO_9000587
Pseudokoala	VTO_9000586
Schoinobates	VTO_9000585
Dolopichthys allector	VTO_0079424
Dolopichthys danae	VTO_0079427
Dolopichthys jubatus	VTO_0079426
Spiniphryne gladisfenae	VTO_0079420
Rutiodontinae	VTO_9025304
Bactrognathus	VTO_9025306
Angistorhinus maximus	VTO_9025307
Aspeluindia	VTO_9025300
Phocina	VTO_9025301
Astropentagnathus	VTO_9025302
Milnea	VTO_9025303
Spilogale microdens	VTO_9011960
Tombaatar	VTO_9009230
Placochelyida	VTO_9009231
Aneides ferreus	VTO_0001641
Adasaurus mongoliensis	VTO_9009238
Meridiolestida	VTO_9009239
Coelorinchus spilonotus	VTO_0068433
Ophioscion	VTO_0045749
Nannopetersius mutambuei	VTO_0037777
Protohippus vetus	VTO_9015721
Streptognathodus ruidus	VTO_9019439
Beipiaopterus	VTO_9019438
Eobalaenoptera harrisoni	VTO_9006396
Omegophora	VTO_0041981
Protylopus annectens	VTO_9016010
Otwayemys	VTO_9016011
Protylopus stocki	VTO_9016018
Proviverra longipes	VTO_9016019
Dirqadim schaefferi	VTO_9022653
Epimeriones	VTO_9022652
Dirqadim	VTO_9022651
Mayulestidae	VTO_9022650
Democricetodon	VTO_9022657
Allqokirus	VTO_9022656
Podocnemidoidea	VTO_9022655
Sallacyon	VTO_9022654
Saharastega	VTO_9031613
Bythiacanthus vanhornei	VTO_9031612
Dankomys	VTO_9022659
Kurmademydini	VTO_9022658
Nigerpeton	VTO_9031617
Bythiacanthus brevis	VTO_9031616
Nigerpeton ricqlesi	VTO_9031615
Bythiacanthus	VTO_9031614
Hoffstetterella	VTO_9019431
Qiupalong	VTO_9015723
Madtsoia camposi	VTO_9019433
Prolapsus	VTO_9019435
Desmognathus conanti	VTO_0001645
Lepidotus haydeni	VTO_9006399
Trishulotherium	VTO_9017943
Miohippus gemmarosae	VTO_9017942
Miohippus gidleyi	VTO_9017941
Miohippus grandis	VTO_9017940
Microderson laaroussii	VTO_9017947
Trishulotherium kotaensis	VTO_9017946
Nakunodon paikasiensis	VTO_9017945
Tinodon micron	VTO_9017944
Microderson	VTO_9017949
Spalacotherium evansae	VTO_9017948
Sisor barakensis	VTO_0061168
Pseudecheneis crassicauda	VTO_0061162
Esomus ahli	VTO_0064366
Esomus malabaricus	VTO_0064367
Sinocyclocheilus guilinensis	VTO_0064360
Sinocyclocheilus angularis	VTO_0064361
Esomus malayensis	VTO_0064363
Parachoffatia peparethos	VTO_9032237
Stolokrosuchus	VTO_9005697
Ameerega pepperi	VTO_0005988
Arctocephalus californianus	VTO_9009763
Hylaeobatis	VTO_9012949
Diamantinasaurus matildae	VTO_9017654
Austriadactylus cristatus	VTO_9019989
Ichthyosaurus breviceps	VTO_9019988
Thaumastocyonini	VTO_9019981
Mustellinae	VTO_9019980
Nannopterygius enthekiodon	VTO_9019983
Hipparion molayanense	VTO_9019982
Stenopterygius longifrons	VTO_9019985
Ophthalmosauridae	VTO_9019984
Rotundomys montisrotundi	VTO_9019987
Stenopterygius acutirostris	VTO_9019986
Pristimantis ernesti	VTO_0082483
Dialipina markae	VTO_9017169
Metexallerix	VTO_9017168
Prodipodomys hibbardi	VTO_9017165
Amblypterus latus	VTO_9017164
Dialipina salgueiroensis	VTO_9017167
Exallerix manahan	VTO_9017166
Anomocephaloidea	VTO_9017161
Mitredon cromptoni	VTO_9017160
Prodipodomys idahoensis	VTO_9017163
Accipitriformes	VTO_9017162
Spermophilus parryii	VTO_9012010
Gobiconodon hoburensis	VTO_9012011
Pterichthyodid anitarch	VTO_9009769
Coregonus palaea	VTO_0058116
Glymmatacanthus irishii	VTO_9031494
Myxiops	VTO_0038241
Seretaspis	VTO_9012079
Chenonetta finschi	VTO_9012074
Planodus ursinus	VTO_9012075
Adelotherium	VTO_9012076
Pyrotherium romerii	VTO_9012077
Dapedium politum	VTO_9012070
Amphitheria	VTO_9012071
Arguimuridae	VTO_9012072
Lepidotus palliatus	VTO_9012073
Varicorhinus stenostoma	VTO_0039896
Parasqualidus maii	VTO_0064585
Scapherpeton excisum	VTO_9022945
Plesiocetus gervaisii	VTO_9004240
Phenacocoelinae	VTO_9004241
Chaoyangopterinae	VTO_9004242
Messelastur gratulator	VTO_9004243
Messelastur	VTO_9004244
Akodon sanctipaulensis	VTO_9004245
Shielia taiti	VTO_9004246
Shielia parca	VTO_9004247
Archipelepis bifurcata	VTO_9004248
Baptornis varneri	VTO_9004249
Osteochilus kelabau	VTO_0063376
Osteochilus bleekeri	VTO_0063377
Osteochilus schlegelii	VTO_0063374
Osteochilus serokan	VTO_0063375
Osteochilus brachynotopteroides	VTO_0063372
Osteochilus pleurotaenia	VTO_0063373
Ladigesocypris mermere	VTO_0063370
Osteochilus striatus	VTO_0063371
Osteochilus kappenii	VTO_0063378
Osteochilus ingeri	VTO_0063379
Baurusuchus	VTO_9007577
Germanosaurus schafferi	VTO_9007574
Castor californicus	VTO_9007573
Ilchunaia	VTO_9007572
Sebecidae	VTO_9007571
Micronema platypogon	VTO_0062022
Procochleosaurus jarrowensis	VTO_9012690
Stygimys kuszmauli	VTO_9012691
Adamanterpeton ohioensis	VTO_9012692
Acaremys minutus	VTO_9012693
Stegostenopos	VTO_0062029
Rita kuturnee	VTO_0062028
Estesina elegans	VTO_9012696
Haramiyavia	VTO_9011523
Makaracetus bidens	VTO_9011521
Georgiacetinae	VTO_9011526
Megalancosaurus endennae	VTO_9011529
Corvipes lacertoideus	VTO_9011528
Leptoglanis	VTO_0035601
Leptoglanis xenognathus	VTO_0035602
Amphilius maesii	VTO_0035607
Pseudocrossocheilus megalophthalmus	VTO_0063952
Scylacosaurus sclateri	VTO_9005596
Pseudocrossocheilus liuchengensis	VTO_0063950
Pseudocrossocheilus bamaensis	VTO_0063951
Microphysogobio linghensis	VTO_0063956
Microphysogobio labeoides	VTO_0063957
Hyaenasuchus	VTO_9005591
Trochosaurus acutus	VTO_9005590
Microphysogobio anudarini	VTO_0063958
Microphysogobio tafangensis	VTO_0063959
Leptarctini	VTO_9005599
Technosaurus	VTO_9005598
Rebbachisauridae	VTO_9009795
Suuwassea emilieae	VTO_9009794
Eustomias flagellifer	VTO_0067709
Eustomias macronema	VTO_0067708
Nigersaurus	VTO_9009791
Coronosaurus brinkmani	VTO_9009790
Nigersaurus taqueti	VTO_9009793
Coronosaurus	VTO_9009792
Eustomias macrurus	VTO_0067703
Eustomias melanostigmoides	VTO_0067702
Eustomias leptobolus	VTO_0067701
Eustomias grandibulbus	VTO_0067700
Eustomias hulleyi	VTO_0067707
Eustomias dispar	VTO_0067706
Eustomias lanceolatus	VTO_0067705
Eustomias bituberatus	VTO_0067704
Apareiodon argenteus	VTO_0064988
Adelphailurus	VTO_9018749
Laganosuchus thaumastos	VTO_9010692
Laganosuchus	VTO_9010693
Kaprosuchus saharicus	VTO_9010690
Kaprosuchus	VTO_9010691
Sororyctes ghaznavii	VTO_9010696
Morotopithecus bishopi	VTO_9010697
Microcharacidium eleotrioides	VTO_0066258
Obashtakaia aeruginis	VTO_9010695
Microcharacidium gnomus	VTO_0066256
Microcharacidium weitzmani	VTO_0066257
Sororyctidae	VTO_9010698
Sororyctes	VTO_9010699
Skiotocharax	VTO_0066253
Geryichthys sterbai	VTO_0066250
Vandellia sp. (Fink and Fink 1981)	VTO_0061709
Vandellia beccarii	VTO_0061708
Paracanthopoma	VTO_0061706
Scleronema angustirostre	VTO_0061703
Apareiodon vittatus	VTO_0064982
Prosciurus relictus	VTO_9018743
Apareiodon piracicabae	VTO_0064984
Arganodus	VTO_9000069
Cladodus hibberti	VTO_9018745
Prosciurus parvus	VTO_9018746
Apareiodon gransabana	VTO_0064987
Baptemys	VTO_9032078
Basilemys	VTO_9032079
Platypterygius ochevi	VTO_9032072
Hoplochelys	VTO_9032073
Hadrocodium	VTO_9032070
Xenochelys	VTO_9032071
Adocus	VTO_9032076
Agomphus	VTO_9032077
Lindholmemys	VTO_9032074
Kaiika maxwelli	VTO_9032075
Paraxenisthmus	VTO_0073959
Rotuma	VTO_0073957
Xenisthmus eirospilus	VTO_0073956
Xenisthmus chapmani	VTO_0073955
Xenisthmus polyzonatus	VTO_0073954
Xenisthmus clarus	VTO_0073952
Xenisthmus balius	VTO_0073951
Xenisthmus semicinctus	VTO_0073950
Stereocyclops	VTO_0005248
Chuanjiesaurus anaensis	VTO_9006646
Chuanjiesaurus	VTO_9006647
Pseudoplatystoma orinocoense	VTO_0036322
Pseudoplatystoma metaense	VTO_0036320
Caenophidia	VTO_9006645
Pavo muticus muticus	VTO_9032447
Hyphessobrycon hasemani	VTO_0065138
Hyphessobrycon sweglesi	VTO_0065139
Hyphessobrycon tenuis	VTO_0065136
Hyphessobrycon iheringi	VTO_0065137
Hyphessobrycon gracilior	VTO_0065134
Hyphessobrycon moniliger	VTO_0065135
Hyphessobrycon minor	VTO_0065132
Hyphessobrycon milleri	VTO_0065133
Hyphessobrycon piabinhas	VTO_0065130
Hyphessobrycon proteus	VTO_0065131
Rasbora rutteni	VTO_0063352
Anchoa januaria	VTO_0066429
Ameiseophis	VTO_9006641
Anchoa lucida	VTO_0066428
Orthacodontidae	VTO_9025850
Termatosaurus	VTO_9025851
Dusisiren takasatensis	VTO_9025852
Glaphyrorhynchus	VTO_9025853
Eogale parydros	VTO_9025854
Pachypodes	VTO_9025855
Viverriscus	VTO_9025856
Apodi	VTO_9025857
Rhacheosaurus	VTO_9025858
Miacis igniculus	VTO_9025859
Cnesterodon pirai	VTO_0071286
Neobythites malayanus	VTO_0069056
Moenkhausia ovalis	VTO_0065422
Nezumia infranudis	VTO_0068287
Nezumia convergens	VTO_0068286
Nezumia kapala	VTO_0068285
Epinephelus gabriellae	VTO_0076823
Epinephelus undulatostriatus	VTO_0076824
Nezumia holocentra	VTO_0068281
Nezumia condylura	VTO_0068280
Glyptogenys ornata	VTO_9007517
Nezumia soela	VTO_0068289
Nezumia namatahi	VTO_0068288
Silurichthys sp. (Bornbusch 1991)	VTO_0062008
Moenkhausia chrysargyrea	VTO_0065426
Capromeryx tauntonensis	VTO_9007511
Democricetodon kaonou	VTO_9031758
Spanocricetodon janvieri	VTO_9031759
Thaiagymnura equilateralis	VTO_9031752
Hipposideros felix	VTO_9031753
Hylomys engesseri	VTO_9031750
Thaiagymnura	VTO_9031751
Diatomys liensis	VTO_9031756
Plicatolamna	VTO_9031757
Ratufa maelongensis	VTO_9031754
Herpetocetus sendaicus	VTO_9031755
Trionyx phayrei	VTO_9013207
Serrasalmidae	VTO_0064669
Semaprochilodus brama	VTO_0064668
Prochilodus vimboides	VTO_0064665
Prochilodus hartii	VTO_0064664
Semaprochilodus varii	VTO_0064667
Prochilodus sp. (Vari 1983)	VTO_0064666
Ichthyoelephas humeralis	VTO_0064661
Ichthyoelephas sp. (Vari 1983)	VTO_0064660
Prochilodus britskii	VTO_0064663
Ichthyoelephas sp. (Vari 1989a)	VTO_0064662
Tonsala hildegardae	VTO_9020621
Hypsoblennius sordidus	VTO_0075627
Lepidotrigla vaubani	VTO_0072230
Chelidonichthys gabonensis	VTO_0072233
Lepidotrigla robinsi	VTO_0072232
Chelidonichthys ischyrus	VTO_0072235
Chelidonichthys gurnardus	VTO_0072234
Bovitrigla acanthomoplate	VTO_0072237
Bovitrigla	VTO_0072236
Pterygotrigla multipunctata	VTO_0072238
Rhyacichthys guilberti	VTO_0049613
Baluchimys ganeshapher	VTO_9014529
Hylobates abbotti	VTO_9029809
Paramphisile	VTO_9029808
Tethyshadros insularis	VTO_9029803
Tethyshadros	VTO_9029802
Arenysaurus ardevoli	VTO_9029801
Arenysaurus	VTO_9029800
Paraeoliscus	VTO_9029807
Cetotherium pusillum	VTO_9029806
Actinemys owyheensis	VTO_9029805
Dasypus (Dasypus) yepesi	VTO_9029804
Pristimantis ventriguttatus	VTO_0082427
Pristimantis cacao	VTO_0082426
Pristimantis pseudoacuminatus	VTO_0082425
Pristimantis tubernasus	VTO_0082424
Pristimantis katoptroides	VTO_0082423
Pristimantis signifer	VTO_0082422
Pristimantis renjiforum	VTO_0082421
Pristimantis pinguis	VTO_0082420
Zhongyuanus	VTO_9025317
Pristimantis bisignatus	VTO_0082429
Pristimantis albertus	VTO_0082428
Perognathoides quartus	VTO_9032814
Sphaerotholus goodwini	VTO_9030088
Perognathoides eurekensis	VTO_9032816
Terrapene klauberi	VTO_9032817
Prokennalestes minor	VTO_9032810
Pukyongosaurus millenniumi	VTO_9032811
Utahgenys	VTO_9026358
Bathygenys reevesi	VTO_9026359
Dicothodon cifellii	VTO_9030081
Falcatus hamatus	VTO_9030080
Lanarkia horrida	VTO_9026354
Podocnemis stromeri	VTO_9026355
Trigonias osborni	VTO_9032818
Opsithrissops	VTO_9032819
Damocles serratus	VTO_9030087
Damocles	VTO_9030086
Dendrorhynchoides mutoudengensis	VTO_9025316
Daruma sagamia	VTO_0072499
Daruma	VTO_0072498
Artediellus pacificus	VTO_0072495
Artediellus camchaticus	VTO_0072494
Artediellus miacanthus	VTO_0072497
Artediellus schmidti	VTO_0072496
Artediellus neyelovi	VTO_0072491
Artediellus aporosus	VTO_0072490
Artediellus ochotensis	VTO_0072493
Artediellus minor	VTO_0072492
Aseraggodes albidus	VTO_0069572
Aseraggodes holcomi	VTO_0069573
Aseraggodes steinitzi	VTO_0069570
Aseraggodes dubius	VTO_0069571
Aseraggodes whitakeri	VTO_0069576
Aseraggodes therese	VTO_0069577
Aseraggodes microlepidotus	VTO_0069574
Aseraggodes guttulatus	VTO_0069575
Aseraggodes bahamondei	VTO_0069578
Aseraggodes cheni	VTO_0069579
Haplochromis venator	VTO_0073540
Haplochromis wingatii	VTO_0073541
Haplochromis macrognathus	VTO_0073542
Haplochromis prognathus	VTO_0073543
Crossorhinus jurassicus	VTO_9014128
Caviziphius altirostris	VTO_9014129
Haplochromis squamulatus	VTO_0073546
Haplochromis cnester	VTO_0073547
Haplochromis spekii	VTO_0073548
Haplochromis harpakteridion	VTO_0073549
Lartetotherium	VTO_9014126
Crossorhinus	VTO_9014127
Jaekelotodontidae	VTO_9014120
Squalogaleus woodwardi	VTO_9014121
Mesaceratherium	VTO_9014122
Acidorhynchus	VTO_9014123
Plethodontoidea	VTO_9020989
Asiatolepis	VTO_9020988
Balochititanops	VTO_9020981
Jinanichthys	VTO_9020980
Achelousaurus	VTO_9020983
Achelousaurus horneri	VTO_9020982
Sciurion	VTO_9020985
Majungasaurus crenatissimus	VTO_9020984
Indosuchus raptorius	VTO_9020987
Jinanichthys longicephalus	VTO_9020986
Prionochelys galeotergum	VTO_9027409
Tapirus webbi	VTO_9027408
Tetonius matthewi	VTO_9027405
Tetonius homunculus	VTO_9027404
Porthochelys laticeps	VTO_9027407
Tetonius mckennai	VTO_9027406
Osteopyginae	VTO_9027401
Osteopygis emarginatus	VTO_9027400
Tapirus mesopotamicus	VTO_9027403
Rhetechelys	VTO_9027402
Cuspicephalus	VTO_9032449
Amblyeleotris masuii	VTO_0078633
Amblyeleotris bellicauda	VTO_0078632
Amblyeleotris arcupinna	VTO_0078631
Amblyeleotris melanocephala	VTO_0078630
Amblyeleotris triguttata	VTO_0078637
Amblyeleotris latifasciata	VTO_0078636
Amblyeleotris ellipse	VTO_0078635
Amblyeleotris downingi	VTO_0078634
Amblyeleotris rhyax	VTO_0078639
Amblyeleotris stenotaeniata	VTO_0078638
Hyphessobrycon stegemanni	VTO_0065215
Erythrinus kessleri	VTO_0066272
Cooleyella	VTO_9032448
Thoracocharax securis	VTO_0066273
Izikoziphius	VTO_9013473
Avenius amatorum	VTO_9013472
Psittirostra (Telespyza)	VTO_9013471
Synchiropus lineolatus	VTO_0079325
Synchiropus novaecaledoniae	VTO_0079322
Simpsonictis pegus	VTO_9013476
Synchiropus moyeri	VTO_0079320
Synchiropus minutulus	VTO_0079321
Ganocephala	VTO_9030171
Psittirostra	VTO_9013479
Simpsonictis tenuis	VTO_9013478
Oxyporhamphus convexus	VTO_0070899
Hemirhamphodon phaiosoma	VTO_0070898
Toretocnemus zitteli	VTO_9019611
Mingotherium	VTO_9019610
Suevoleviathan	VTO_9019613
Temnodontosaurus platyodon	VTO_9019612
Arriagadoolithidae	VTO_9019615
Suevoleviathan disinteger	VTO_9019614
Arriagadoolithus	VTO_9019617
Pseudaelurus skinneri	VTO_9019616
Bonapartenykus ultimus	VTO_9019619
Pseudaelurus cuspidatus	VTO_9019618
Pimelodella meeki	VTO_0035622
Crotaphatrema tchabalmbaboensis	VTO_0084218
Scolecomorphus kirkii	VTO_0084219
Batrachophrynus brachydactylus	VTO_0084212
Neoprocoela	VTO_0084213
Batrachophrynus	VTO_0084210
Batrachophrynus macrostomus	VTO_0084211
Rhadinosteus	VTO_0084216
Crotaphatrema bornmuelleri	VTO_0084217
Eorhinophrynus	VTO_0084214
Chelomophrynus	VTO_0084215
Anaptomorphina	VTO_9008711
Leuroglossus stilbius	VTO_0080082
Micropanchax	VTO_0071296
Leuroglossus urotranus	VTO_0080081
Enigmatichthys	VTO_9033404
Sympterichthys politus	VTO_0079582
Sympterichthys unipennis	VTO_0079583
Lophichthys boschmai	VTO_0079580
Sympterichthys	VTO_0079581
Brachiopsilus	VTO_0079586
Brachiopsilus dossenus	VTO_0079587
Sympterichthys verrucosus	VTO_0079584
Sympterichthys moultoni	VTO_0079585
Brachiopsilus ziebelli	VTO_0079588
Pezichthys	VTO_0079589
Nemacheilus ornatus	VTO_0041287
Nemacheilus pallidus	VTO_0041285
Triplophysa rosa	VTO_0041281
Eodasypus limus	VTO_9033405
Nemacheilus shuangjiangensis	VTO_0041288
Changxingia	VTO_9011093
Eodicynodontidae	VTO_9018560
Eodicynodontia	VTO_9018561
Galepus	VTO_9018562
Galeops	VTO_9018563
Trisauropodiscus superavipes	VTO_9018564
Galechirus	VTO_9018565
Galeopsidae	VTO_9018566
Venjukovia	VTO_9018567
Bathylagichthys australis	VTO_0080087
Tetralophodon	VTO_9014527
Hemipsalodon grandis	VTO_9027149
Hypseleotris ejuncida	VTO_0075379
Hypseleotris regalis	VTO_0075378
Bathylagichthys	VTO_0080086
Luciosoma spilopleura	VTO_0063971
Microphilypnus macrostoma	VTO_0075371
Ophiocara pororcephala	VTO_0075370
Hypseleotris compressocephalus	VTO_0075373
Microphilypnus amazonicus	VTO_0075372
Hypseleotris kimberleyensis	VTO_0075375
Hypseleotris guentheri	VTO_0075374
Hypseleotris barrawayi	VTO_0075377
Hypseleotris leuciscus	VTO_0075376
Toxodontophanus	VTO_9027147
Trakymys	VTO_9027140
Apodecter	VTO_9027141
Bathylagoides argyrogaster	VTO_0080085
Edirnella	VTO_9027142
Notostylopidae	VTO_9014908
Eoscapherpeton superum	VTO_9014909
Edvardotrouessartia	VTO_9014906
Gymnogobius mororanus	VTO_0050560
Lonchodytes	VTO_9014904
Hemigobius	VTO_0050567
Canthigaster smithae	VTO_0041866
Sorubim cuspicaudus	VTO_0036359
Luciopimelodus	VTO_0036353
Andinoacara	VTO_0047425
Iheringichthys	VTO_0036351
Argillochelys convexa	VTO_9013893
Ilbandornis woodburnei	VTO_9003803
Bathylagichthys parini	VTO_0080089
Schizocypris	VTO_0039368
Arfia zele	VTO_9027122
Ilbandornis lawsoni	VTO_9003802
Bathylagichthys longipinnis	VTO_0080088
Barawertornis tedfordi	VTO_9003801
Cornuboniscus	VTO_9008307
Diplodus tenuis	VTO_9003800
Trichasaurus	VTO_9010108
Oligopithecus savagei	VTO_9010109
Desmatoclaenus dianae	VTO_9010102
Gondwanadon tapani	VTO_9010103
Desmatoclaenus mearae	VTO_9010100
Desmatoclaenus hermaeus	VTO_9010101
Gondwanadon	VTO_9010106
Apidium moustafai	VTO_9010107
Tetraceratops	VTO_9010104
Xyrospondylus	VTO_9010105
Vipera gedulyi	VTO_9003807
Euchiloglanis dorsoarcus	VTO_0061095
Gagata youssoufi	VTO_0061094
Bagarius rutilus	VTO_0061097
Euchiloglanis phongthoensis	VTO_0061096
Gagata pakistanica	VTO_0061091
Gagata itchkeea	VTO_0061090
Gagata gasawyuh	VTO_0061093
Gagata sp. (de Pinna 1993)	VTO_0061092
Pareuchiloglanis rhabdurus	VTO_0061099
Proceriavis martini	VTO_9003806
Parodimys	VTO_9011074
Elaphe praelongissima	VTO_9003805
Euphractini	VTO_9011077
Proceriavis	VTO_9003804
Vetelia	VTO_9011076
Brama caribbea	VTO_0076456
Mastacembelus robertsi	VTO_0071705
Phalloceros lucenorum	VTO_0071321
Manatus australis	VTO_9007469
Callulops humicola	VTO_0084010
Schistura anambarensis	VTO_0062618
Eurycephalochelys fowleri	VTO_9007468
Synchiropus ijimae	VTO_0079326
Synchiropus laddi	VTO_0079327
Gunnellichthys grandoculis	VTO_0073936
Schistura mahnerti	VTO_0062614
Gadomus pepperi	VTO_0068273
Schistura maculiceps	VTO_0062615
Gadomus melanopterus	VTO_0068270
Gadomus arcuatus	VTO_0068271
Synchiropus goodenbeani	VTO_0079324
Paracetonurus	VTO_0068277
Parastegophilus maculatus	VTO_0061723
Amphisorex	VTO_9007307
Rhynchodoras	VTO_0060768
Rhynchodoras woodsi	VTO_0060769
Lycorhinus	VTO_9005818
Gadella thysthlon	VTO_0068093
Leptodoras copei	VTO_0060764
Trachydoras sp. (Vigliotta 2008)	VTO_0060765
Trachydoras microstomus	VTO_0060766
Leptodoras oyakawai	VTO_0060760
Paravandellia phaneronema	VTO_0061721
Leptodoras sp. (Vigliotta 2008)	VTO_0060762
Leptodoras myersi	VTO_0060763
Puntius fraseri	VTO_0063233
Puntius parvus	VTO_0063232
Puntius spilopterus	VTO_0063231
Puntius arenatus	VTO_0063230
Sinolagomys	VTO_9006548
Puntius sharmai	VTO_0063235
Puntius orphoides	VTO_0063234
Gomphotherium connexus	VTO_9006544
Sinolagomys pachygnathus	VTO_9006547
Eucricetodon youngi	VTO_9006546
Protalactaga tunggurensis	VTO_9006540
Stegophilus insidiosus	VTO_0061726
Gadella macrura	VTO_0068094
Gadella maraldi	VTO_0068095
Schistura dorsizona	VTO_0062726
Schistura chindwinica	VTO_0062727
Schistura robertsi	VTO_0062724
Pseudancistrus corantijniensis	VTO_0037307
Schistura sokolovi	VTO_0062720
Schistura imitator	VTO_0062721
Alluvisorex	VTO_9007308
Pseudancistrus sidereus	VTO_0037309
Schistura samantica	VTO_0062728
Cancelloxus	VTO_0043136
Cancelloxus longior	VTO_0043137
Cirrhimuraena cheilopogon	VTO_0067007
Caralophia loxochila	VTO_0067000
Cirrhimuraena paucidens	VTO_0067008
Cirrhimuraena calamus	VTO_0067009
Pteraclis	VTO_0076458
Ophichthus ophis	VTO_0067131
Peyeria libyca	VTO_9028426
Gnathosaurinae	VTO_9028427
Tropeognathus	VTO_9028424
Cearadactylus atrox	VTO_9028425
Genusaurus sisteronis	VTO_9028422
Cearadactylus	VTO_9028423
Xenotarsosaurus bonapartei	VTO_9028420
Xenotarsosaurus	VTO_9028421
Ophichthus aphotistos	VTO_0067134
Bolong	VTO_9028428
Anhanguera piscator	VTO_9028429
Rhabdolichops electrogrammus	VTO_0062182
Rhabdolichops navalha	VTO_0062181
Gyrinocheilus sp. (Fink and Fink 1981)	VTO_0062186
Ophichthus madagascariensis	VTO_0067136
Rhabdolichops zareti	VTO_0062184
